customer_id,customer_name,segment,region,account_created
CUST1523,Customer 1523,Education,Central,2022-07-10
CUST1524,Customer 1524,Education,East,2021-04-07
CUST1525,Customer 1525,Small Business,West,2020-01-16
CUST1526,Customer 1526,Education,South,2022-10-24
CUST1527,Customer 1527,Individual,West,2022-01-21
CUST1528,Customer 1528,Enterprise,North,2022-09-16
CUST1529,Customer 1529,Individual,North,2022-09-13
CUST1530,Customer 1530,Enterprise,South,2022-12-14
CUST1531,Customer 1531,Individual,West,2022-11-24
CUST1532,Customer 1532,Enterprise,Central,2020-06-30
CUST1533,Customer 1533,Small Business,West,2020-06-08
CUST1534,Customer 1534,Individual,Central,2020-04-18
CUST1535,Customer 1535,Individual,Central,2020-01-23
CUST1536,Customer 1536,Education,West,2022-11-15
CUST1537,Customer 1537,Education,Central,2021-11-09
CUST1538,Customer 1538,Education,East,2021-08-26
CUST1539,Customer 1539,Individual,South,2020-03-13
CUST1540,Customer 1540,Individual,Central,2021-06-17
CUST1541,Customer 1541,Enterprise,West,2020-12-12
CUST1542,Customer 1542,Enterprise,East,2020-02-25
CUST1543,Customer 1543,Individual,West,2020-06-17
CUST1544,Customer 1544,Small Business,Central,2020-06-06
CUST1545,Customer 1545,Individual,East,2020-09-28
CUST1546,Customer 1546,Individual,East,2021-06-10
CUST1547,Customer 1547,Enterprise,North,2020-12-23
CUST1548,Customer 1548,Small Business,West,2022-01-27
CUST1549,Customer 1549,Small Business,East,2021-04-28
CUST1550,Customer 1550,Education,South,2022-12-16
CUST1551,Customer 1551,Enterprise,East,2020-06-21
CUST1552,Customer 1552,Small Business,Central,2020-11-11
CUST1553,Customer 1553,Education,West,2022-02-23
CUST1554,Customer 1554,Small Business,West,2020-12-08
CUST1555,Customer 1555,Small Business,Central,2021-12-07
CUST1556,Customer 1556,Enterprise,East,2020-08-25
CUST1557,Customer 1557,Enterprise,South,2022-08-08
CUST1558,Customer 1558,Education,West,2021-09-09
CUST1559,Customer 1559,Education,Central,2021-04-23
CUST1560,Customer 1560,Education,West,2022-08-29
CUST1561,Customer 1561,Individual,South,2022-12-22
CUST1562,Customer 1562,Education,North,2021-08-14
CUST1563,Customer 1563,Education,West,2021-10-08
CUST1564,Customer 1564,Enterprise,North,2022-12-24
CUST1565,Customer 1565,Individual,West,2021-07-12
CUST1566,Customer 1566,Individual,East,2021-06-30
CUST1567,Customer 1567,Enterprise,East,2022-03-12
CUST1568,Customer 1568,Education,South,2021-02-03
CUST1569,Customer 1569,Individual,South,2021-10-03
CUST1570,Customer 1570,Enterprise,North,2020-05-19
CUST1571,Customer 1571,Enterprise,West,2020-07-19
CUST1572,Customer 1572,Enterprise,West,2021-12-20
CUST1573,Customer 1573,Small Business,East,2021-05-30
CUST1574,Customer 1574,Small Business,North,2020-02-18
CUST1575,Customer 1575,Enterprise,North,2021-03-20
CUST1576,Customer 1576,Enterprise,North,2020-06-25
CUST1577,Customer 1577,Small Business,West,2021-01-13
CUST1578,Customer 1578,Enterprise,South,2021-06-02
CUST1579,Customer 1579,Individual,West,2020-06-04
CUST1580,Customer 1580,Education,East,2022-05-24
CUST1581,Customer 1581,Individual,East,2020-11-27
CUST1582,Customer 1582,Enterprise,East,2020-05-07
CUST1583,Customer 1583,Education,West,2021-11-12
CUST1584,Customer 1584,Enterprise,East,2021-06-26
CUST1585,Customer 1585,Small Business,West,2020-05-22
CUST1586,Customer 1586,Education,South,2022-03-15
CUST1587,Customer 1587,Small Business,West,2020-08-10
CUST1588,Customer 1588,Small Business,Central,2022-06-02
CUST1589,Customer 1589,Small Business,Central,2020-08-05
CUST1590,Customer 1590,Education,East,2020-07-30
CUST1591,Customer 1591,Enterprise,North,2020-05-24
CUST1592,Customer 1592,Individual,West,2020-02-08
CUST1593,Customer 1593,Education,South,2020-01-02
CUST1594,Customer 1594,Enterprise,West,2021-06-29
CUST1595,Customer 1595,Small Business,East,2022-03-12
CUST1596,Customer 1596,Enterprise,Central,2022-10-01
CUST1597,Customer 1597,Education,West,2022-04-07
CUST1598,Customer 1598,Enterprise,Central,2021-04-07
CUST1599,Customer 1599,Enterprise,West,2022-09-14
CUST1600,Customer 1600,Enterprise,Central,2022-01-05
CUST1601,Customer 1601,Individual,East,2022-03-31
CUST1602,Customer 1602,Enterprise,North,2022-01-18
CUST1603,Customer 1603,Individual,North,2022-07-30
CUST1604,Customer 1604,Individual,South,2020-12-27
CUST1605,Customer 1605,Enterprise,West,2021-01-26
CUST1606,Customer 1606,Individual,West,2020-08-06
CUST1607,Customer 1607,Individual,West,2020-06-22
CUST1608,Customer 1608,Education,South,2020-10-13
CUST1609,Customer 1609,Enterprise,South,2020-02-21
CUST1610,Customer 1610,Small Business,West,2022-03-07
CUST1611,Customer 1611,Enterprise,Central,2021-09-22
CUST1612,Customer 1612,Education,Central,2022-07-09
CUST1613,Customer 1613,Enterprise,North,2021-11-25
CUST1614,Customer 1614,Enterprise,East,2020-03-28
CUST1615,Customer 1615,Education,North,2021-03-09
CUST1616,Customer 1616,Education,Central,2020-11-01
CUST1617,Customer 1617,Small Business,North,2020-03-16
CUST1618,Customer 1618,Small Business,West,2020-02-09
CUST1619,Customer 1619,Education,Central,2020-04-03
CUST1620,Customer 1620,Small Business,South,2020-01-30
CUST1621,Customer 1621,Small Business,North,2021-09-21
CUST1622,Customer 1622,Enterprise,West,2020-12-15
CUST1623,Customer 1623,Enterprise,North,2020-08-21
CUST1624,Customer 1624,Education,Central,2021-03-27
CUST1625,Customer 1625,Enterprise,South,2022-05-22
CUST1626,Customer 1626,Individual,West,2021-10-26
CUST1627,Customer 1627,Enterprise,Central,2020-10-08
CUST1628,Customer 1628,Individual,South,2020-04-03
CUST1629,Customer 1629,Small Business,East,2020-05-09
CUST1630,Customer 1630,Enterprise,East,2020-10-16
CUST1631,Customer 1631,Education,South,2022-01-27
CUST1632,Customer 1632,Small Business,West,2021-05-13
CUST1633,Customer 1633,Enterprise,South,2020-07-23
CUST1634,Customer 1634,Education,South,2020-02-02
CUST1635,Customer 1635,Education,North,2020-01-14
CUST1636,Customer 1636,Enterprise,South,2020-07-01
CUST1637,Customer 1637,Individual,West,2022-09-01
CUST1638,Customer 1638,Small Business,South,2020-10-20
CUST1639,Customer 1639,Individual,Central,2022-07-11
CUST1640,Customer 1640,Education,South,2020-12-23
CUST1641,Customer 1641,Enterprise,Central,2021-01-03
CUST1642,Customer 1642,Education,Central,2020-06-29
CUST1643,Customer 1643,Individual,East,2022-05-07
CUST1644,Customer 1644,Enterprise,Central,2021-04-27
CUST1645,Customer 1645,Small Business,North,2022-12-21
CUST1646,Customer 1646,Enterprise,Central,2022-01-11
CUST1647,Customer 1647,Small Business,West,2021-03-02
CUST1648,Customer 1648,Individual,North,2021-01-31
CUST1649,Customer 1649,Enterprise,South,2022-08-29
CUST1650,Customer 1650,Education,South,2020-11-23
CUST1651,Customer 1651,Enterprise,North,2022-01-15
CUST1652,Customer 1652,Individual,South,2022-06-09
CUST1653,Customer 1653,Individual,East,2022-07-17
CUST1654,Customer 1654,Enterprise,North,2020-04-17
CUST1655,Customer 1655,Small Business,South,2020-02-29
CUST1656,Customer 1656,Education,Central,2020-08-25
CUST1657,Customer 1657,Enterprise,South,2022-06-29
CUST1658,Customer 1658,Individual,West,2021-02-11
CUST1659,Customer 1659,Individual,South,2020-08-13
CUST1660,Customer 1660,Individual,South,2020-07-19
CUST1661,Customer 1661,Small Business,West,2021-02-13
CUST1662,Customer 1662,Education,South,2020-05-30
CUST1663,Customer 1663,Education,Central,2022-09-19
CUST1664,Customer 1664,Enterprise,West,2020-10-23
CUST1665,Customer 1665,Small Business,Central,2022-07-20
CUST1666,Customer 1666,Small Business,West,2022-02-03
CUST1667,Customer 1667,Small Business,West,2021-02-01
CUST1668,Customer 1668,Individual,East,2021-02-18
CUST1669,Customer 1669,Individual,South,2020-03-06
CUST1670,Customer 1670,Enterprise,East,2020-10-06
CUST1671,Customer 1671,Enterprise,West,2022-07-28
CUST1672,Customer 1672,Education,South,2021-12-04
CUST1673,Customer 1673,Small Business,East,2020-11-17
CUST1674,Customer 1674,Small Business,Central,2021-04-15
CUST1675,Customer 1675,Enterprise,West,2022-12-04
CUST1676,Customer 1676,Education,South,2022-08-27
CUST1677,Customer 1677,Education,East,2020-01-30
CUST1678,Customer 1678,Education,South,2021-05-22
CUST1679,Customer 1679,Individual,West,2021-03-31
CUST1680,Customer 1680,Small Business,Central,2020-01-11
CUST1681,Customer 1681,Education,North,2020-03-23
CUST1682,Customer 1682,Education,Central,2020-03-09
CUST1683,Customer 1683,Education,Central,2022-03-18
CUST1684,Customer 1684,Education,North,2022-07-15
CUST1685,Customer 1685,Education,South,2020-06-19
CUST1686,Customer 1686,Enterprise,West,2021-03-22
CUST1687,Customer 1687,Small Business,East,2021-08-28
CUST1688,Customer 1688,Small Business,North,2020-02-02
CUST1689,Customer 1689,Education,East,2020-11-27
CUST1690,Customer 1690,Education,Central,2020-02-19
CUST1691,Customer 1691,Education,West,2020-10-10
CUST1692,Customer 1692,Education,South,2022-01-28
CUST1693,Customer 1693,Education,North,2020-05-24
CUST1694,Customer 1694,Education,East,2022-12-23
CUST1695,Customer 1695,Enterprise,East,2022-05-22
CUST1696,Customer 1696,Individual,Central,2021-02-28
CUST1697,Customer 1697,Enterprise,Central,2021-11-18
CUST1698,Customer 1698,Enterprise,Central,2022-01-15
CUST1699,Customer 1699,Enterprise,North,2022-02-23
CUST1700,Customer 1700,Individual,West,2020-03-24
CUST1701,Customer 1701,Individual,East,2020-12-24
CUST1702,Customer 1702,Enterprise,Central,2021-02-23
CUST1703,Customer 1703,Small Business,East,2021-05-03
CUST1704,Customer 1704,Enterprise,West,2021-03-05
CUST1705,Customer 1705,Small Business,East,2021-12-23
CUST1706,Customer 1706,Individual,Central,2022-05-16
CUST1707,Customer 1707,Individual,North,2020-05-09
CUST1708,Customer 1708,Individual,East,2022-07-15
CUST1709,Customer 1709,Education,Central,2022-12-14
CUST1710,Customer 1710,Enterprise,West,2022-12-25
CUST1711,Customer 1711,Individual,West,2022-01-23
CUST1712,Customer 1712,Enterprise,South,2022-07-26
CUST1713,Customer 1713,Enterprise,North,2022-03-11
CUST1714,Customer 1714,Small Business,East,2020-06-06
CUST1715,Customer 1715,Enterprise,South,2021-07-19
CUST1716,Customer 1716,Enterprise,South,2022-10-13
CUST1717,Customer 1717,Small Business,South,2022-12-02
CUST1718,Customer 1718,Enterprise,East,2022-05-03
CUST1719,Customer 1719,Small Business,West,2021-12-11
CUST1720,Customer 1720,Education,West,2020-02-13
CUST1721,Customer 1721,Individual,South,2020-05-08
CUST1722,Customer 1722,Enterprise,South,2022-11-30
CUST1723,Customer 1723,Individual,West,2021-12-03
CUST1724,Customer 1724,Individual,West,2022-12-21
CUST1725,Customer 1725,Education,West,2021-09-14
CUST1726,Customer 1726,Small Business,East,2020-12-17
CUST1727,Customer 1727,Individual,South,2022-09-18
CUST1728,Customer 1728,Individual,East,2020-04-06
CUST1729,Customer 1729,Small Business,East,2021-08-05
CUST1730,Customer 1730,Education,South,2020-11-25
CUST1731,Customer 1731,Individual,South,2020-12-25
CUST1732,Customer 1732,Small Business,South,2021-05-02
CUST1733,Customer 1733,Enterprise,North,2021-10-10
CUST1734,Customer 1734,Small Business,West,2021-06-17
CUST1735,Customer 1735,Individual,South,2021-02-24
CUST1736,Customer 1736,Enterprise,East,2021-12-05
CUST1737,Customer 1737,Small Business,East,2022-07-07
CUST1738,Customer 1738,Small Business,Central,2021-09-09
CUST1739,Customer 1739,Enterprise,North,2022-04-08
CUST1740,Customer 1740,Education,South,2022-07-27
CUST1741,Customer 1741,Individual,South,2020-01-09
CUST1742,Customer 1742,Individual,East,2022-08-28
CUST1743,Customer 1743,Individual,Central,2020-10-28
CUST1744,Customer 1744,Education,East,2020-08-18
CUST1745,Customer 1745,Education,North,2020-10-12
CUST1746,Customer 1746,Enterprise,East,2020-02-20
CUST1747,Customer 1747,Education,Central,2021-03-27
CUST1748,Customer 1748,Education,East,2020-07-08
CUST1749,Customer 1749,Individual,North,2021-02-03
CUST1750,Customer 1750,Small Business,East,2021-02-04
CUST1751,Customer 1751,Enterprise,North,2022-07-01
CUST1752,Customer 1752,Enterprise,Central,2022-03-18
CUST1753,Customer 1753,Small Business,West,2021-10-12
CUST1754,Customer 1754,Enterprise,East,2022-03-25
CUST1755,Customer 1755,Small Business,West,2022-01-27
CUST1756,Customer 1756,Education,East,2020-01-25
CUST1757,Customer 1757,Individual,East,2021-12-20
CUST1758,Customer 1758,Individual,West,2020-06-28
CUST1759,Customer 1759,Small Business,West,2022-05-01
CUST1760,Customer 1760,Education,East,2020-12-01
CUST1761,Customer 1761,Education,West,2020-10-12
CUST1762,Customer 1762,Enterprise,South,2021-03-01
CUST1763,Customer 1763,Individual,West,2022-12-11
CUST1764,Customer 1764,Individual,North,2022-02-08
CUST1765,Customer 1765,Enterprise,North,2022-04-18
CUST1766,Customer 1766,Individual,West,2020-12-24
CUST1767,Customer 1767,Education,Central,2020-10-07
CUST1768,Customer 1768,Small Business,South,2022-02-20
CUST1769,Customer 1769,Individual,Central,2022-10-01
CUST1770,Customer 1770,Enterprise,East,2021-09-14
CUST1771,Customer 1771,Education,Central,2022-08-07
CUST1772,Customer 1772,Small Business,North,2020-01-06
CUST1773,Customer 1773,Small Business,East,2021-09-06
CUST1774,Customer 1774,Education,North,2021-08-12
CUST1775,Customer 1775,Education,South,2022-10-04
CUST1776,Customer 1776,Small Business,North,2020-09-01
CUST1777,Customer 1777,Individual,West,2020-05-16
CUST1778,Customer 1778,Individual,Central,2022-09-11
CUST1779,Customer 1779,Education,East,2022-09-01
CUST1780,Customer 1780,Enterprise,East,2022-11-15
CUST1781,Customer 1781,Enterprise,East,2020-11-29
CUST1782,Customer 1782,Enterprise,South,2021-10-16
CUST1783,Customer 1783,Education,South,2022-01-01
CUST1784,Customer 1784,Small Business,North,2021-07-12
CUST1785,Customer 1785,Individual,West,2021-12-30
CUST1786,Customer 1786,Enterprise,East,2021-08-20
CUST1787,Customer 1787,Enterprise,Central,2021-01-31
CUST1788,Customer 1788,Small Business,North,2020-12-08
CUST1789,Customer 1789,Individual,East,2021-09-08
CUST1790,Customer 1790,Individual,East,2020-07-15
CUST1791,Customer 1791,Individual,South,2020-01-27
CUST1792,Customer 1792,Small Business,Central,2021-07-30
CUST1793,Customer 1793,Individual,West,2022-04-23
CUST1794,Customer 1794,Individual,South,2020-07-28
CUST1795,Customer 1795,Small Business,South,2022-10-27
CUST1796,Customer 1796,Small Business,South,2022-12-12
CUST1797,Customer 1797,Enterprise,West,2022-08-01
CUST1798,Customer 1798,Enterprise,North,2020-09-25
CUST1799,Customer 1799,Enterprise,West,2021-12-14
CUST1800,Customer 1800,Individual,East,2020-10-11
CUST1801,Customer 1801,Education,Central,2022-12-07
CUST1802,Customer 1802,Individual,South,2021-09-15
CUST1803,Customer 1803,Enterprise,North,2021-03-31
CUST1804,Customer 1804,Small Business,South,2021-04-09
CUST1805,Customer 1805,Individual,South,2021-03-05
CUST1806,Customer 1806,Small Business,North,2022-05-20
CUST1807,Customer 1807,Enterprise,North,2020-02-08
CUST1808,Customer 1808,Education,West,2020-03-28
CUST1809,Customer 1809,Small Business,North,2020-03-08
CUST1810,Customer 1810,Enterprise,West,2020-08-31
CUST1811,Customer 1811,Individual,North,2020-05-15
CUST1812,Customer 1812,Individual,North,2020-07-16
CUST1813,Customer 1813,Enterprise,Central,2021-02-24
CUST1814,Customer 1814,Small Business,South,2021-12-20
CUST1815,Customer 1815,Enterprise,North,2020-10-25
CUST1816,Customer 1816,Individual,Central,2021-12-13
CUST1817,Customer 1817,Individual,South,2022-10-22
CUST1818,Customer 1818,Small Business,Central,2020-05-19
CUST1819,Customer 1819,Enterprise,Central,2020-01-29
CUST1820,Customer 1820,Small Business,South,2021-07-31
CUST1821,Customer 1821,Small Business,Central,2020-01-09
CUST1822,Customer 1822,Enterprise,South,2022-10-29
CUST1823,Customer 1823,Education,East,2021-01-14
CUST1824,Customer 1824,Education,North,2021-01-05
CUST1825,Customer 1825,Individual,West,2022-05-18
CUST1826,Customer 1826,Small Business,Central,2021-04-11
CUST1827,Customer 1827,Education,North,2021-10-05
CUST1828,Customer 1828,Enterprise,West,2020-08-13
CUST1829,Customer 1829,Small Business,West,2022-01-09
CUST1830,Customer 1830,Individual,Central,2020-03-24
CUST1831,Customer 1831,Enterprise,East,2022-10-08
CUST1832,Customer 1832,Enterprise,West,2021-08-03
CUST1833,Customer 1833,Education,Central,2021-09-30
CUST1834,Customer 1834,Education,South,2022-04-14
CUST1835,Customer 1835,Individual,West,2021-01-21
CUST1836,Customer 1836,Enterprise,West,2022-01-22
CUST1837,Customer 1837,Small Business,North,2022-10-03
CUST1838,Customer 1838,Enterprise,West,2022-06-16
CUST1839,Customer 1839,Enterprise,North,2020-10-20
CUST1840,Customer 1840,Education,West,2020-07-27
CUST1841,Customer 1841,Small Business,North,2022-01-14
CUST1842,Customer 1842,Small Business,East,2021-02-14
CUST1843,Customer 1843,Education,North,2021-04-21
CUST1844,Customer 1844,Education,West,2021-07-24
CUST1845,Customer 1845,Individual,West,2021-12-30
CUST1846,Customer 1846,Education,Central,2022-04-08
CUST1847,Customer 1847,Education,Central,2021-07-25
CUST1848,Customer 1848,Small Business,West,2020-08-09
CUST1849,Customer 1849,Enterprise,East,2022-09-29
CUST1850,Customer 1850,Education,South,2020-10-02
CUST1851,Customer 1851,Enterprise,North,2020-04-18
CUST1852,Customer 1852,Enterprise,West,2020-02-24
CUST1853,Customer 1853,Small Business,West,2021-10-31
CUST1854,Customer 1854,Small Business,East,2020-07-16
CUST1855,Customer 1855,Enterprise,Central,2022-10-05
CUST1856,Customer 1856,Education,South,2021-08-24
CUST1857,Customer 1857,Education,West,2022-10-30
CUST1858,Customer 1858,Individual,Central,2021-12-04
CUST1859,Customer 1859,Enterprise,North,2022-05-31
CUST1860,Customer 1860,Enterprise,West,2022-07-10
CUST1861,Customer 1861,Individual,West,2022-06-25
CUST1862,Customer 1862,Education,North,2020-03-08
CUST1863,Customer 1863,Small Business,Central,2021-09-12
CUST1864,Customer 1864,Small Business,West,2022-06-01
CUST1865,Customer 1865,Small Business,East,2022-03-07
CUST1866,Customer 1866,Education,North,2022-10-01
CUST1867,Customer 1867,Education,West,2020-11-16
CUST1868,Customer 1868,Enterprise,West,2021-06-23
